Drug_A,Drug_B,Cell_Line,Score,Label
4091,3062316,OVCAR3,48.87975472,1
4091,3062316,SKMEL30,-24.72586416,0
4091,3062316,SKMES1,-1.160666563,0
4091,3062316,SKOV3,-7.652046791,0
4091,3062316,UACC62,-0.704147366,0
4091,3062316,ZR751,-11.34910278,0
4091,5288382,A2780,-11.48486153,0
4091,5288382,A375,-3.00240968,0
4091,5288382,CAOV3,-13.89930511,0
4091,5288382,COLO320DM,-3.700843975,0
4091,5288382,EFM192B,-6.718756537,0
4091,5288382,ES2,-14.91922498,0
4091,5288382,HCT116,-0.566734268,0
4091,5288382,HT144,-13.93989251,0
4091,5288382,HT29,-10.55194736,0
4091,5288382,KPL1,-12.12358589,0
4091,5288382,LOVO,-14.01295594,0
4091,5288382,MSTO,-1.274178944,0
4091,5288382,NCIH1650,-8.876418764,0
4091,5288382,NCIH2122,-11.34394095,0
4091,5288382,NCIH23,-14.94304843,0
4091,5288382,NCIH460,-5.124719072,0
4091,5288382,NCIH520,-4.356456828,0
4091,5288382,OCUBM,-36.35982194,0
4091,5288382,OV90,-16.80050416,0
4091,5288382,OVCAR3,-10.03022529,0
4091,5288382,RKO,-10.92224151,0
4091,5288382,RPMI7951,-18.33544803,0
4091,5288382,SKMEL30,-4.324910107,0
4091,5288382,SKOV3,-15.06588144,0
4091,5288382,SW620,-12.73848547,0
4091,5288382,SW837,-13.00865844,0
4091,5288382,T47D,-8.033921487,0
4091,5288382,UACC62,-12.09323954,0
4091,5288382,UWB1289,-12.27541868,0
4091,5288382,UWB1289BRCA1,-5.263276078,0
4091,5288382,VCAP,-15.40444384,0
4091,5288382,ZR751,-19.42750635,0
4091,5329102,HT144,-0.323460627,0
4091,5329102,LNCAP,-0.048804222,0
4091,5329102,NCIH460,-0.078163244,0
4091,5329102,RPMI7951,-3.598395656,0
4091,5329102,SW837,-7.606401486,0
4091,5329102,ZR751,-9.124291476,0
4091,9826528,A2780,-5.092944811,0
4091,9826528,A427,-4.997991791,0
4091,9826528,COLO320DM,-2.559217403,0
4091,9826528,EFM192B,-15.3472795,0
4091,9826528,ES2,-7.096244645,0
4091,9826528,HCT116,-8.546474146,0
4091,9826528,HT144,-3.810899035,0
4091,9826528,HT29,-9.460397991,0
4091,9826528,KPL1,-16.73572752,0
4091,9826528,LOVO,-15.73853283,0
4091,9826528,MDAMB436,-8.098221454,0
4091,9826528,MSTO,-1.719219585,0
4091,9826528,NCIH1650,-6.640139543,0
4091,9826528,NCIH2122,-1.929988422,0
4091,9826528,NCIH23,-12.91235215,0
4091,9826528,NCIH460,-5.74061525,0
4091,9826528,NCIH520,-0.741471779,0
4091,9826528,OCUBM,-19.05390672,0
4091,9826528,OV90,-9.623807868,0
4091,9826528,RKO,-11.4270221,0
4091,9826528,RPMI7951,-9.780385632,0
4091,9826528,SKMES1,-4.716387194,0
4091,9826528,SKOV3,-7.435316858,0
4091,9826528,SW620,-7.726737329,0
4091,9826528,SW837,-16.38505489,0
4091,9826528,UACC62,-8.753620671,0
4091,9826528,UWB1289BRCA1,-0.210013898,0
4091,9826528,VCAP,-11.27055053,0
4091,9826528,ZR751,-17.79385017,0
4091,11520894,EFM192B,46.25636535,1
4091,11520894,MSTO,-2.560362393,0
4091,11520894,PA1,-1.835149928,0
4091,11520894,SW837,-1.790586286,0
4091,11520894,T47D,54.12675087,1
4091,11520894,UWB1289BRCA1,-1.39587407,0
4091,11960529,A2780,-0.383516642,0
4091,11960529,A375,-9.09284686,0
4091,11960529,A427,-11.71911643,0
4091,11960529,COLO320DM,-1.655001354,0
4091,11960529,DLD1,-2.18121588,0
4091,11960529,ES2,-11.1880301,0
4091,11960529,HCT116,-0.455075086,0
4091,11960529,HT144,-7.006615078,0
4091,11960529,HT29,-2.851690445,0
4091,11960529,KPL1,-11.52682193,0
4091,11960529,LOVO,-5.391053691,0
4091,11960529,NCIH1650,-7.394707868,0
4091,11960529,NCIH2122,-5.356283129,0
4091,11960529,NCIH23,-3.198115412,0
4091,11960529,NCIH460,-3.316902805,0
4091,11960529,NCIH520,-2.912708287,0
4091,11960529,OCUBM,-0.10495244,0
4091,11960529,RKO,-4.94638389,0
4091,11960529,RPMI7951,-10.68107062,0
4091,11960529,SKMEL30,-3.061546335,0
4091,11960529,SKOV3,-1.536473725,0
4091,11960529,SW620,-3.009638086,0
4091,11960529,SW837,-24.12093675,0
4091,11960529,T47D,-24.07164482,0
4091,11960529,UACC62,-8.285234297,0
4091,11960529,UWB1289BRCA1,-1.563089166,0
4091,11960529,VCAP,-11.9249777,0
4091,11960529,ZR751,-16.56767209,0
4091,11977753,CAOV3,36.42485052,1
4091,11977753,LNCAP,72.74054899,1
4091,11977753,MSTO,-0.166196784,0
4091,11977753,RKO,-0.105193149,0
4091,11977753,T47D,111.9594401,1
4091,11977753,UWB1289,36.43787853,1
4091,16224745,A375,-1.416816574,0
4091,16224745,A427,-9.757976102,0
4091,16224745,ES2,-7.427459935,0
4091,16224745,HCT116,-0.009923036,0
4091,16224745,HT29,-1.374302375,0
4091,16224745,KPL1,-11.63073861,0
4091,16224745,LNCAP,-2.496555726,0
4091,16224745,MSTO,-38.45653539,0
4091,16224745,NCIH2122,-9.791245033,0
4091,16224745,NCIH460,-11.64385468,0
4091,16224745,NCIH520,-6.449294058,0
4091,16224745,PA1,-2.00679372,0
4091,16224745,RPMI7951,-2.391736684,0
4091,16224745,SKMES1,-0.741066877,0
4091,16224745,SW837,-10.64272595,0
4091,16224745,UACC62,-3.804206068,0
4091,16224745,UWB1289,-5.480801174,0
4091,16224745,UWB1289BRCA1,-9.363500181,0
4091,16224745,ZR751,-37.64633317,0
4091,24748204,A427,-3.789173351,0
4091,24748204,CAOV3,-10.53436937,0
4091,24748204,EFM192B,-2.737297126,0
4091,24748204,ES2,-0.298554462,0
4091,24748204,HCT116,-0.517199083,0
4091,24748204,HT144,-1.675605829,0
4091,24748204,KPL1,-4.345311394,0
4091,24748204,LOVO,-8.19848652,0
4091,24748204,MSTO,-2.618820865,0
4091,24748204,NCIH460,-9.35414409,0
4091,24748204,NCIH520,-1.070494053,0
4091,24748204,OVCAR3,-9.998166854,0
4091,24748204,T47D,31.27231388,1
4091,24748204,ZR751,-11.51327879,0
4091,24856436,CAOV3,-3.354603131,0
4091,24856436,COLO320DM,-0.981455852,0
4091,24856436,EFM192B,-9.763160514,0
4091,24856436,LOVO,-0.805492522,0
4091,24856436,NCIH2122,-0.810159539,0
4091,24856436,NCIH460,-3.743122749,0
4091,24856436,UWB1289,72.23243261,1
4091,24856436,UWB1289BRCA1,-0.612265719,0
4091,24856436,ZR751,-17.07499512,0
4091,24958200,A427,-3.725787883,0
4091,24958200,CAOV3,-6.66277481,0
4091,24958200,ES2,-0.877713823,0
4091,24958200,LNCAP,-2.614351917,0
4091,24958200,LOVO,-7.318763761,0
4091,24958200,MSTO,-5.34437383,0
4091,24958200,NCIH23,-1.660529461,0
4091,24958200,NCIH520,-0.737404087,0
4091,24958200,OV90,-0.975292145,0
4091,24958200,SW837,-14.77788579,0
4091,24958200,UACC62,-11.73977474,0
4091,24958200,UWB1289BRCA1,-2.697132839,0
4091,24958200,ZR751,-7.351932586,0
4091,24964624,CAOV3,-8.359527045,0
4091,24964624,EFM192B,-6.072997805,0
4091,24964624,HT29,-0.452404129,0
4091,24964624,LOVO,-4.86589149,0
4091,24964624,NCIH1650,-1.629714889,0
4091,24964624,NCIH2122,-2.172673414,0
4091,24964624,NCIH23,-1.218947703,0
4091,24964624,NCIH460,-12.90863978,0
4091,24964624,OVCAR3,-4.980723189,0
4091,24964624,SKMEL30,-6.278899064,0
4091,24964624,SKMES1,-0.232327954,0
4091,24964624,SW837,-7.802051956,0
4091,24964624,T47D,51.18416682,1
4091,24964624,UACC62,-3.481630051,0
4091,24964624,UWB1289BRCA1,-7.79869139,0
4091,24964624,ZR751,-7.107517098,0
4091,46926350,A2780,-1.682572401,0
4091,46926350,CAOV3,-13.18277329,0
4091,46926350,ES2,-7.5952409,0
4091,46926350,HCT116,-5.771405325,0
4091,46926350,HT144,-7.736143241,0
4091,46926350,HT29,-3.808151565,0
4091,46926350,KPL1,-6.380700658,0
4091,46926350,LOVO,-4.712548121,0
4091,46926350,NCIH460,-1.639304296,0
4091,46926350,NCIH520,-4.55364859,0
4091,46926350,OCUBM,-9.829902657,0
4091,46926350,OV90,-14.51763757,0
4091,46926350,PA1,-3.47029925,0
4091,46926350,SW837,-6.679906176,0
4091,46926350,T47D,-6.443326753,0
4091,46926350,UACC62,-12.57454143,0
4091,46926350,UWB1289,-0.64389925,0
4091,46926350,UWB1289BRCA1,-4.869107715,0
4091,46926350,ZR751,-16.45559122,0
5311,5394,A427,-9.067057,0
5311,5394,CAOV3,-5.586464398,0
5311,5394,ES2,30.76330289,1
5311,5394,HCT116,-5.951822715,0
5311,5394,KPL1,-8.289813957,0
5311,5394,LNCAP,50.72094312,1
5311,5394,MSTO,31.18208682,1
5311,5394,NCIH1650,-8.969450934,0
5311,5394,NCIH2122,-2.365049635,0
5311,5394,NCIH23,-24.59726946,0
5311,5394,OCUBM,-7.867212411,0
5311,5394,SKMES1,31.40521002,1
5311,5394,UWB1289BRCA1,-2.246555232,0
5311,5394,ZR751,-9.474624791,0
5311,60700,HCT116,-6.478407822,0
5311,60700,LNCAP,-135.363072,0
5311,60700,NCIH1650,-8.786850695,0
5311,60700,NCIH23,-1.034920474,0
5311,60700,NCIH460,-10.91565088,0
5311,60700,OCUBM,-2.472170078,0
5311,60700,OVCAR3,-1.053790801,0
5311,60700,PA1,-8.139632509,0
5311,60700,SKMEL30,-0.999305207,0
5311,60750,A2058,-9.44646267,0
5311,60750,A375,-4.181895384,0
5311,60750,A427,-21.05938689,0
5311,60750,CAOV3,-10.2134141,0
5311,60750,EFM192B,-5.159177122,0
5311,60750,HCT116,-19.24983144,0
5311,60750,HT29,-5.005857868,0
5311,60750,LNCAP,-66.71886143,0
5311,60750,NCIH1650,-22.28575843,0
5311,60750,NCIH460,-11.95518404,0
5311,60750,OCUBM,-14.59829233,0
5311,60750,OVCAR3,-6.942813591,0
5311,60750,PA1,-6.727420265,0
5311,60750,RKO,-11.46667309,0
5311,60750,SKMES1,-9.425993134,0
5311,60750,SKOV3,-4.165150808,0
5311,60750,SW620,-12.22349839,0
5311,60750,UACC62,-1.888858944,0
5311,104842,A2058,-10.4587941,0
5311,104842,A427,-18.60291882,0
5311,104842,CAOV3,-3.328120754,0
5311,104842,HCT116,-5.840654221,0
5311,104842,LNCAP,32.86179122,1
5311,104842,LOVO,-3.950777377,0
5311,104842,MDAMB436,-3.088087368,0
5311,104842,MSTO,57.50199885,1
5311,104842,NCIH23,-14.83803037,0
5311,104842,NCIH520,-3.324421857,0
5311,104842,OCUBM,-5.477160928,0
5311,104842,PA1,-15.60815211,0
5311,104842,SKMEL30,-3.417755393,0
5311,104842,SW620,-17.2115523,0
5311,176870,COLO320DM,39.03138283,1
5311,176870,HCT116,-0.628600535,0
5311,176870,LNCAP,44.00477646,1
5311,176870,MSTO,55.44928873,1
5311,176870,NCIH2122,30.73178066,1
5311,176870,NCIH23,-17.01664381,0
5311,176870,SW620,-10.65550588,0
5311,176870,SW837,37.62920783,1
5311,176870,VCAP,69.68689858,1
5311,208908,A2058,-11.55125653,0
5311,208908,A427,-48.03141936,0
5311,208908,CAOV3,39.76915505,1
5311,208908,MSTO,58.97625807,1
5311,208908,NCIH23,-15.53314237,0
5311,208908,NCIH460,-2.133873724,0
5311,208908,NCIH520,-9.297446882,0
5311,208908,T47D,-21.4936689,0
5311,208908,UACC62,30.91690633,1
5311,208908,VCAP,38.79002832,1
5311,216239,A2058,-5.582687009,0
5311,216239,A2780,-8.574749698,0
5311,216239,A427,-8.003764443,0
5311,216239,COLO320DM,-5.884751252,0
5311,216239,EFM192B,-6.898153537,0
5311,216239,ES2,-6.896772834,0
5311,216239,HT144,-8.564026616,0
5311,216239,HT29,-10.42626297,0
5311,216239,KPL1,-5.159422536,0
5311,216239,LNCAP,-3.172312438,0
5311,216239,LOVO,-18.07968202,0
5311,216239,MDAMB436,-3.807807713,0
5311,216239,MSTO,-3.859836423,0
5311,216239,NCIH2122,-6.261779768,0
5311,216239,NCIH23,-13.92343731,0
5311,216239,NCIH520,-0.707777889,0
5311,216239,OCUBM,-5.94891998,0
5311,216239,OV90,-0.279894014,0
5311,216239,OVCAR3,-13.10440865,0
5311,216239,PA1,-5.790126103,0
5311,216239,RPMI7951,-14.2526387,0
5311,216239,SKMEL30,-0.886914749,0
5311,216239,SKOV3,-1.765825452,0
5311,216239,SW620,-13.26297526,0
5311,216239,SW837,-4.327009751,0
5311,216239,UACC62,-8.929806811,0
5311,216239,VCAP,-6.252657443,0
5311,216239,ZR751,-34.19167302,0
5311,387447,A2780,-20.8774682,0
5311,387447,A427,-46.20067419,0
5311,387447,CAOV3,-16.1556018,0
5311,387447,COLO320DM,-17.25076955,0
5311,387447,HCT116,-3.824903086,0
5311,387447,HT29,-1.059995497,0
5311,387447,LOVO,-0.472811029,0
5311,387447,MSTO,74.16789711,1
5311,387447,NCIH1650,-14.9686878,0
5311,387447,NCIH23,-19.28257639,0
5311,387447,NCIH520,-18.64505918,0
5311,387447,OCUBM,-11.73951388,0
5311,387447,OVCAR3,-15.57339315,0
5311,387447,PA1,-15.73952839,0
5311,387447,RPMI7951,-1.188735,0
5311,387447,SKMEL30,-2.498125277,0
5311,387447,SKOV3,30.8835092,1
5311,387447,UACC62,-1.495836508,0
5311,387447,UWB1289,-24.13899884,0
5311,387447,UWB1289BRCA1,-0.08400315,0
5311,3062316,A2058,48.60433162,1
5311,3062316,A375,-11.30830162,0
5311,3062316,A427,-3.64280889,0
5311,3062316,EFM192B,49.72976273,1
5311,3062316,HT144,33.79447822,1
5311,3062316,LNCAP,43.65732804,1
5311,3062316,MSTO,103.9661222,1
5311,3062316,NCIH1650,30.89131084,1
5311,3062316,NCIH2122,-40.21973146,0
5311,3062316,NCIH23,-2.167924311,0
5311,3062316,OCUBM,-8.460771889,0
5311,3062316,OVCAR3,46.33547623,1
5311,3062316,SKMES1,-5.704437736,0
5311,3062316,SKOV3,-3.461029499,0
5311,3062316,SW837,30.50129889,1
5311,3062316,UWB1289,-4.293770897,0
5311,5288382,A2058,-6.835504808,0
5311,5288382,A2780,-22.46508824,0
5311,5288382,A375,-33.85550091,0
5311,5288382,A427,-39.78138921,0
5311,5288382,EFM192B,-13.80098862,0
5311,5288382,HCT116,-15.94115582,0
5311,5288382,HT144,-23.88728481,0
5311,5288382,HT29,-3.157043827,0
5311,5288382,LNCAP,39.88891584,1
5311,5288382,LOVO,-7.712031573,0
5311,5288382,NCIH1650,-18.86420507,0
5311,5288382,NCIH2122,-14.34758418,0
5311,5288382,NCIH23,-47.95872443,0
5311,5288382,NCIH460,-43.28710749,0
5311,5288382,NCIH520,-13.992675,0
5311,5288382,OCUBM,-12.99752828,0
5311,5288382,OV90,-5.855379145,0
5311,5288382,OVCAR3,-13.22817219,0
5311,5288382,RKO,-12.00373634,0
5311,5288382,RPMI7951,-18.77077469,0
5311,5288382,SKMEL30,-10.25733493,0
5311,5288382,SKMES1,-28.6774809,0
5311,5288382,SKOV3,-3.746093736,0
5311,5288382,SW620,-35.29735533,0
5311,5288382,SW837,-9.904677004,0
5311,5288382,T47D,-1.006320257,0
5311,5288382,UACC62,-31.26054794,0
5311,5288382,UWB1289,-5.684022097,0
5311,5288382,UWB1289BRCA1,-11.58254217,0
5311,5288382,ZR751,-22.21608303,0
5311,5329102,A2058,-8.966085352,0
5311,5329102,A2780,-7.622511758,0
5311,5329102,A427,-25.06988639,0
5311,5329102,COLO320DM,-2.352510392,0
5311,5329102,EFM192B,-6.25620828,0
5311,5329102,HT144,-10.84233331,0
5311,5329102,HT29,-0.536953482,0
5311,5329102,LNCAP,-11.66352115,0
5311,5329102,MSTO,-25.14552857,0
5311,5329102,NCIH1650,-6.88100755,0
5311,5329102,NCIH23,-16.71952386,0
5311,5329102,NCIH460,-1.204786513,0
5311,5329102,NCIH520,-4.280959085,0
5311,5329102,OCUBM,-5.343150497,0
5311,5329102,PA1,-7.74008825,0
5311,5329102,RKO,-4.420136286,0
5311,5329102,RPMI7951,-11.93879823,0
5311,5329102,SKMEL30,-7.285718785,0
5311,5329102,SKMES1,-4.08567634,0
5311,5329102,SKOV3,-4.376951677,0
5311,5329102,SW620,-12.80503568,0
5311,5329102,SW837,-13.42316359,0
5311,5329102,UACC62,-1.990677506,0
5311,5329102,ZR751,-10.47545237,0
5311,9826528,A2058,-3.872152862,0
5311,9826528,A375,-33.42692146,0
5311,9826528,A427,-54.42185185,0
5311,9826528,ES2,33.46549866,1
5311,9826528,HT144,-30.72342614,0
5311,9826528,KPL1,-4.202404439,0
5311,9826528,LNCAP,71.11494646,1
5311,9826528,MSTO,-18.06007862,0
5311,9826528,NCIH1650,-1.039256911,0
5311,9826528,NCIH23,-31.27099686,0
5311,9826528,NCIH460,-12.10081511,0
5311,9826528,NCIH520,-4.982150844,0
5311,9826528,RPMI7951,-7.752942585,0
5311,9826528,SKMEL30,-0.700302705,0
5311,9826528,SKMES1,-24.35969977,0
5311,9826528,SW620,-28.41260331,0
5311,9826528,UACC62,-20.84398535,0
5311,9826528,UWB1289,30.40407233,1
5311,9887053,A2058,-7.533671842,0
5311,9887053,A2780,-10.8309789,0
5311,9887053,A375,-10.12639396,0
5311,9887053,A427,-5.466695182,0
5311,9887053,DLD1,-0.533227993,0
5311,9887053,EFM192B,-4.483640451,0
5311,9887053,ES2,-4.278504501,0
5311,9887053,HCT116,-5.73553789,0
5311,9887053,HT144,-6.992484524,0
5311,9887053,LOVO,-10.08155517,0
5311,9887053,MSTO,35.44855141,1
5311,9887053,NCIH23,-28.82838698,0
5311,9887053,NCIH460,-16.53726671,0
5311,9887053,NCIH520,-9.845186574,0
5311,9887053,OCUBM,-1.919654179,0
5311,9887053,PA1,-14.19301844,0
5311,9887053,RKO,-14.07692868,0
5311,9887053,RPMI7951,-7.383179205,0
5311,9887053,SKMEL30,-11.67107046,0
5311,9887053,SW620,-17.36748656,0
5311,9887053,UACC62,-1.466569185,0
5311,9887053,ZR751,-12.43479926,0
5311,11520894,A2780,41.26674154,1
5311,11520894,CAOV3,48.36857672,1
5311,11520894,EFM192B,33.23479629,1
5311,11520894,KPL1,40.62336004,1
5311,11520894,NCIH520,-0.844489472,0
5311,11520894,OCUBM,-7.420847126,0
5311,11520894,RKO,37.79751124,1
5311,11520894,SKMEL30,32.18298321,1
5311,11520894,SKOV3,35.55778545,1
5311,11520894,ZR751,-2.916191015,0
5311,11960529,A427,-58.52327953,0
5311,11960529,LNCAP,49.33693535,1
5311,11960529,MSTO,55.19369824,1
5311,11960529,NCIH1650,-3.536353014,0
5311,11960529,NCIH460,-0.987659904,0
5311,11960529,OCUBM,-0.666964708,0
5311,11960529,RKO,-0.819536397,0
5311,11960529,SKMEL30,-0.198842912,0
5311,11977753,A427,-38.27421098,0
5311,11977753,CAOV3,42.93750716,1
5311,11977753,LNCAP,96.70016552,1
5311,11977753,MSTO,55.52670442,1
5311,11977753,NCIH23,-3.603399049,0
5311,11977753,OCUBM,-2.165707983,0
5311,11977753,SW620,-4.460737605,0
5311,11977753,T47D,109.7250532,1
5311,16224745,A2058,42.03597643,1
5311,16224745,A375,43.78931082,1
5311,16224745,A427,-1.369450158,0
5311,16224745,KPL1,-4.197399711,0
5311,16224745,LNCAP,33.64030053,1
5311,16224745,MSTO,35.32093285,1
5311,16224745,NCIH1650,-0.771172874,0
5311,16224745,NCIH460,-6.599346687,0
5311,16224745,OV90,-1.721886734,0
5311,16224745,OVCAR3,-3.103242429,0
5311,16224745,SKOV3,36.87808006,1
5311,16224745,SW837,-2.866008088,0
5311,16224745,T47D,-27.7271977,0
5311,16224745,UWB1289BRCA1,-17.08562781,0
5311,16224745,ZR751,-30.21666905,0
5311,24748204,A2058,-16.92915593,0
5311,24748204,A427,-12.01522355,0
5311,24748204,LOVO,-0.518854633,0
5311,24748204,MDAMB436,-0.899321821,0
5311,24748204,MSTO,43.00794399,1
5311,24748204,NCIH23,-14.38157583,0
5311,24748204,NCIH460,-15.54919411,0
5311,24748204,OCUBM,-3.241909884,0
5311,24748204,PA1,-8.408909849,0
5311,24748204,SKMES1,-5.721841502,0
5311,24748204,SW620,-0.403799069,0
5311,24748204,T47D,36.60827466,1
5311,24748204,UACC62,-2.529379309,0
5311,24748204,UWB1289,-1.535110219,0
5311,24748204,ZR751,-13.05323927,0
5311,24856436,A2058,-5.765572483,0
5311,24856436,A427,-15.37435912,0
5311,24856436,HT144,-0.485421848,0
5311,24856436,HT29,-3.079778484,0
5311,24856436,NCIH2122,-0.608148386,0
5311,24856436,NCIH460,-0.264424747,0
5311,24856436,NCIH520,-0.836890494,0
5311,24856436,OV90,-5.03395913,0
5311,24856436,PA1,-0.490322808,0
5311,24856436,RKO,-1.73536706,0
5311,24856436,SKMEL30,-12.61182896,0
5311,24856436,SW620,-5.037714387,0
5311,24856436,UWB1289,84.40288906,1
5311,24856436,VCAP,-4.124492345,0
5311,24856436,ZR751,-20.67853655,0
5311,24958200,A427,-15.73278728,0
5311,24958200,CAOV3,-10.70195784,0
5311,24958200,DLD1,-2.386540467,0
5311,24958200,ES2,-2.681572807,0
5311,24958200,HCT116,-4.32829978,0
5311,24958200,KPL1,-1.874672854,0
5311,24958200,LOVO,-3.640807019,0
5311,24958200,MSTO,45.73885959,1
5311,24958200,NCIH23,-16.74983057,0
5311,24958200,NCIH520,-3.062591179,0
5311,24958200,OCUBM,-3.809199229,0
5311,24958200,OV90,-2.851401595,0
5311,24958200,PA1,-2.123627888,0
5311,24958200,RKO,-2.855516498,0
5311,24958200,SKMEL30,-8.675467673,0
5311,24958200,SW620,-9.56198937,0
5311,24958200,T47D,-3.309461068,0
5311,24964624,A427,-6.51128168,0
5311,24964624,CAOV3,79.60129946,1
5311,24964624,EFM192B,-3.020027651,0
5311,24964624,HT29,41.43345757,1
5311,24964624,KPL1,51.95679319,1
5311,24964624,LNCAP,37.39952512,1
5311,24964624,MSTO,79.58112895,1
5311,24964624,NCIH2122,35.07321458,1
5311,24964624,NCIH23,-8.468499201,0
5311,24964624,OCUBM,-6.875645641,0
5311,24964624,SKMES1,37.12837727,1
5311,24964624,SKOV3,36.21659429,1
5311,24964624,SW837,33.87434419,1
5311,24964624,UWB1289,40.87892648,1
5311,24964624,UWB1289BRCA1,41.05975813,1
5311,24964624,VCAP,38.09436999,1
5311,24964624,ZR751,-3.081888211,0
5311,46926350,A2058,-41.29260527,0
5311,46926350,A2780,-15.48486861,0
5311,46926350,A375,-30.03761176,0
5311,46926350,A427,-26.08596699,0
5311,46926350,CAOV3,-19.56075806,0
5311,46926350,COLO320DM,-4.936564629,0
5311,46926350,DLD1,-15.68544427,0
5311,46926350,EFM192B,-21.46107594,0
5311,46926350,ES2,-23.69202945,0
5311,46926350,HCT116,-42.05044227,0
5311,46926350,HT144,-21.20289089,0
5311,46926350,HT29,-21.7445099,0
5311,46926350,KPL1,-20.57409878,0
5311,46926350,LOVO,-25.94683162,0
5311,46926350,MDAMB436,-10.68634975,0
5311,46926350,NCIH1650,-28.82098265,0
5311,46926350,NCIH2122,-16.3635549,0
5311,46926350,NCIH23,-34.89534561,0
5311,46926350,NCIH460,-18.78959083,0
5311,46926350,NCIH520,-28.05693916,0
5311,46926350,OCUBM,-23.58688399,0
5311,46926350,OV90,-38.79285362,0
5311,46926350,OVCAR3,-15.54610515,0
5311,46926350,PA1,-14.3725925,0
5311,46926350,RPMI7951,-15.94181129,0
5311,46926350,SKMEL30,-16.32880177,0
5311,46926350,SKMES1,-10.22208938,0
5311,46926350,SKOV3,-28.47376925,0
5311,46926350,SW620,-39.95066263,0
5311,46926350,SW837,-22.22398006,0
5311,46926350,T47D,-16.99583301,0
5311,46926350,UACC62,-26.71088213,0
5311,46926350,UWB1289,-22.43819372,0
5311,46926350,UWB1289BRCA1,-37.85972936,0
5311,46926350,VCAP,-23.37276881,0
5311,46926350,ZR751,-43.2531627,0
5394,60700,KPL1,-8.372166016,0
5394,60700,LNCAP,-130.8320847,0
5394,60700,LOVO,-7.742677237,0
5394,60700,NCIH1650,-7.104534365,0
5394,60700,NCIH460,-15.65452065,0
5394,60700,OCUBM,-6.289164687,0
5394,60700,PA1,-3.608267057,0
5394,60700,SKOV3,-14.20781623,0
5394,60700,SW837,-12.06393634,0
5394,60700,UWB1289,-4.591597564,0
5394,60700,ZR751,-29.68251629,0
5394,104842,A375,-5.001993598,0
5394,104842,CAOV3,-38.35767411,0
5394,104842,DLD1,-14.23179807,0
5394,104842,EFM192B,-36.39302292,0
5394,104842,HCT116,-9.556941325,0
5394,104842,HT144,-35.9449781,0
5394,104842,HT29,-7.888423637,0
5394,104842,KPL1,-17.39078427,0
5394,104842,LOVO,-29.84824188,0
5394,104842,MDAMB436,-2.572013398,0
5394,104842,MSTO,-2.317765271,0
5394,104842,NCIH1650,-33.43385696,0
5394,104842,NCIH2122,-13.72631485,0
5394,104842,NCIH23,-19.76704375,0
5394,104842,NCIH460,-14.7813804,0
5394,104842,NCIH520,-8.991422975,0
5394,104842,OCUBM,-8.244926843,0
5394,104842,OV90,-19.00683575,0
5394,104842,RKO,-12.0477968,0
5394,104842,RPMI7951,-4.027660591,0
5394,104842,SKOV3,-22.21048262,0
5394,104842,SW837,-37.07104306,0
5394,104842,T47D,-81.09317162,0
5394,104842,UACC62,-5.235666195,0
5394,104842,VCAP,-12.43379703,0
5394,104842,ZR751,-64.47985647,0
