Drug_A,Drug_B,Cell_Line,Score
2907,46926350,NCIH23,-3.64729825
2907,46926350,NCIH460,10.00357139
2907,46926350,NCIH520,5.35631172
2907,46926350,OCUBM,16.09974939
2907,46926350,OV90,-1.209368773
2907,46926350,OVCAR3,1.521775877
2907,46926350,PA1,-0.647160199
2907,46926350,RKO,15.23767783
2907,46926350,RPMI7951,6.489094289
2907,46926350,SKMEL30,5.594977816
2907,46926350,SKMES1,11.91076095
2907,46926350,SKOV3,6.254971691
2907,46926350,SW620,6.294977633
2907,46926350,SW837,-11.81288946
2907,46926350,T47D,0.000749814
2907,46926350,UACC62,9.76671991
2907,46926350,UWB1289,-8.435198709
2907,46926350,UWB1289BRCA1,-7.624091135
2907,46926350,VCAP,10.82516135
2907,46926350,ZR751,10.04229909
3385,5311,A2058,-5.508119589
3385,5311,A2780,-3.848401273
3385,5311,A375,0.369467134
3385,5311,A427,-31.94692955
3385,5311,CAOV3,-3.518537503
3385,5311,COLO320DM,5.375445157
3385,5311,DLD1,0.049805671
3385,5311,EFM192B,0.248694128
3385,5311,ES2,-1.689816761
3385,5311,HCT116,-8.735905545
3385,5311,HT144,-4.394725666
3385,5311,HT29,-1.42768389
3385,5311,KPL1,-4.343384834
3385,5311,LNCAP,7.748878509
3385,5311,LOVO,-8.398048463
3385,5311,MDAMB436,4.86044214
3385,5311,MSTO,9.244860545
3385,5311,NCIH1650,0.631303772
3385,5311,NCIH2122,10.65626958
3385,5311,NCIH23,-15.10567636
3385,5311,NCIH460,7.057218329
3385,5311,NCIH520,-7.702952771
3385,5311,OCUBM,-7.803497534
3385,5311,OV90,-0.210268239
3385,5311,OVCAR3,3.617886825
3385,5311,PA1,-2.24688051
3385,5311,RKO,11.04834069
3385,5311,RPMI7951,-0.240638175
3385,5311,SKMEL30,-4.880397628
3385,5311,SKMES1,14.06216364
3385,5311,SKOV3,5.702955068
3385,5311,SW620,-17.22800516
3385,5311,SW837,-3.532158377
3385,5311,T47D,7.530007948
3385,5311,UACC62,3.932423451
3385,5311,UWB1289,-0.548894112
3385,5311,UWB1289BRCA1,7.831289571
3385,5311,VCAP,22.99565591
3385,5311,ZR751,-20.67751276
3385,5394,A2058,2.774368984
3385,5394,A2780,-0.604352835
3385,5394,A375,-15.98333594
3385,5394,A427,18.36101941
3385,5394,CAOV3,-35.66063407
3385,5394,COLO320DM,8.622678301
3385,5394,DLD1,-4.753422053
3385,5394,EFM192B,-39.7171613
3385,5394,ES2,3.425607133
3385,5394,HCT116,-15.66309184
3385,5394,HT144,-24.286518
3385,5394,HT29,-13.17812058
3385,5394,KPL1,-32.03551474
3385,5394,LNCAP,-16.14608633
3385,5394,LOVO,-17.96614029
3385,5394,MDAMB436,7.546525137
3385,5394,MSTO,-8.452318032
3385,5394,NCIH1650,-16.13611503
3385,5394,NCIH2122,-4.976433836
3385,5394,NCIH23,-22.41858189
3385,5394,NCIH460,-23.41105381
3385,5394,NCIH520,2.01551389
3385,5394,OCUBM,-15.12140115
3385,5394,OV90,-8.734577697
3385,5394,OVCAR3,4.253257415
3385,5394,PA1,5.88592684
3385,5394,RKO,-9.323430376
3385,5394,RPMI7951,0.470545349
3385,5394,SKMEL30,-55.9657771
3385,5394,SKMES1,5.047540004
3385,5394,SKOV3,-4.021491118
3385,5394,SW620,4.840173276
3385,5394,SW837,-44.6178968
3385,5394,T47D,-31.48916586
3385,5394,UACC62,-11.96862443
3385,5394,UWB1289,17.2143035
3385,5394,UWB1289BRCA1,15.83675241
3385,5394,VCAP,-2.729516379
3385,5394,ZR751,-51.98862044
3385,176870,A2058,9.694285755
3385,176870,A2780,16.5693311
3385,176870,A375,13.96439243
3385,176870,A427,18.42925816
3385,176870,CAOV3,-7.951635169
3385,176870,COLO320DM,22.16797341
3385,176870,DLD1,10.18127129
3385,176870,EFM192B,10.54345636
3385,176870,ES2,15.1231625
3385,176870,HCT116,14.45297793
3385,176870,HT144,9.559453271
3385,176870,HT29,11.33747162
3385,176870,KPL1,-3.015273458
3385,176870,LNCAP,-6.984395195
3385,176870,LOVO,12.41733168
3385,176870,MDAMB436,16.1498979
3385,176870,MSTO,-45.89376066
3385,176870,NCIH1650,0.92478625
3385,176870,NCIH2122,24.45497683
3385,176870,NCIH23,6.37341014
3385,176870,NCIH460,17.22484698
3385,176870,NCIH520,7.235758199
3385,176870,OCUBM,28.14443856
3385,176870,OV90,-11.04004585
3385,176870,OVCAR3,29.20125585
3385,176870,PA1,11.22320591
3385,176870,RKO,20.98757258
3385,176870,RPMI7951,17.00484175
3385,176870,SKMEL30,13.95488386
3385,176870,SKMES1,21.28942476
3385,176870,SKOV3,16.21061763
3385,176870,SW620,0.494890451
3385,176870,SW837,17.29938762
3385,176870,T47D,-3.049710368
3385,176870,UACC62,17.96898601
3385,176870,UWB1289,16.44435109
3385,176870,UWB1289BRCA1,22.19123604
3385,176870,VCAP,24.41379314
3385,176870,ZR751,22.8306176
3385,208908,A2058,9.192138149
3385,208908,A2780,8.011124809
3385,208908,A375,7.497787303
3385,208908,A427,-4.179454254
3385,208908,CAOV3,-6.77752803
3385,208908,COLO320DM,3.209346176
3385,208908,DLD1,11.55462668
3385,208908,EFM192B,7.238193014
3385,208908,ES2,5.344512472
3385,208908,HCT116,9.688038389
3385,208908,HT144,4.670574992
3385,208908,HT29,4.533085635
3385,208908,KPL1,-9.537311313
3385,208908,LNCAP,-16.37649722
3385,208908,LOVO,17.4905864
3385,208908,MDAMB436,3.644635579
3385,208908,MSTO,-55.47026432
3385,208908,NCIH1650,0.905817371
3385,208908,NCIH2122,9.956195978
3385,208908,NCIH23,-8.734799525
3385,208908,NCIH460,-2.035012581
3385,208908,NCIH520,-7.263521908
3385,208908,OCUBM,3.696229453
3385,208908,OV90,-9.295070254
3385,208908,OVCAR3,18.01185705
3385,208908,PA1,14.15921887
3385,208908,RKO,11.54453602
3385,208908,RPMI7951,3.318764866
3385,208908,SKMEL30,9.483503745
3385,208908,SKMES1,11.05964102
3385,208908,SKOV3,7.118783779
3385,208908,SW620,-2.41819166
3385,208908,SW837,6.956325429
3385,208908,T47D,14.90928278
3385,208908,UACC62,9.119946303
3385,208908,UWB1289,3.884721288
3385,208908,UWB1289BRCA1,19.00587521
3385,208908,VCAP,10.63255814
3385,208908,ZR751,14.67630666
3385,216239,A2058,1.487456177
3385,216239,A2780,2.077318362
3385,216239,A375,1.312446684
3385,216239,A427,2.86621957
3385,216239,CAOV3,-16.67220342
3385,216239,COLO320DM,3.407346061
3385,216239,DLD1,6.320510556
3385,216239,EFM192B,-9.022149207
3385,216239,ES2,0.126680077
3385,216239,HCT116,-1.955025391
3385,216239,HT144,4.459502599
3385,216239,HT29,-3.551610833
3385,216239,KPL1,-5.046283575
3385,216239,LNCAP,-13.39034615
3385,216239,LOVO,-13.81534377
3385,216239,MDAMB436,-4.304317076
3385,216239,MSTO,-13.50351384
3385,216239,NCIH1650,-2.500149835
3385,216239,NCIH2122,-3.768823231
3385,216239,NCIH23,-1.286810998
3385,216239,NCIH460,-0.895637539
3385,216239,NCIH520,5.28680143
3385,216239,OCUBM,1.310094514
3385,216239,OV90,2.416837201
3385,216239,OVCAR3,-18.31547421
3385,216239,PA1,4.957282494
3385,216239,RKO,1.883583913
3385,216239,RPMI7951,-5.041472651
3385,216239,SKMEL30,2.120028283
3385,216239,SKMES1,0.28515445
3385,216239,SKOV3,10.2363359
3385,216239,SW620,0.574152697
3385,216239,SW837,-8.60896251
3385,216239,T47D,-4.531377558
3385,216239,UACC62,0.326449314
3385,216239,UWB1289,1.856204401
3385,216239,UWB1289BRCA1,3.500369213
3385,216239,VCAP,1.444307744
3385,216239,ZR751,-11.36179266
3385,216453,A2058,9.728264798
3385,216453,A2780,8.786606958
3385,216453,A375,7.632943658
3385,216453,A427,12.32774894
3385,216453,CAOV3,-11.24456132
3385,216453,COLO320DM,17.75043545
3385,216453,DLD1,13.25292423
3385,216453,EFM192B,5.159884964
3385,216453,ES2,10.11350733
3385,216453,HCT116,11.7123653
3385,216453,HT144,0.197753628
3385,216453,HT29,17.54397425
3385,216453,KPL1,2.496732794
3385,216453,LNCAP,5.038648038
3385,216453,LOVO,3.095071036
3385,216453,MDAMB436,6.604912711
3385,216453,MSTO,1.034479697
3385,216453,NCIH1650,12.21982489
3385,216453,NCIH2122,1.491915764
3385,216453,NCIH23,4.785807361
3385,216453,NCIH460,-0.561759117
3385,216453,NCIH520,13.77820507
3385,216453,OCUBM,10.93903802
3385,216453,OV90,12.2053451
3385,216453,OVCAR3,3.602583524
3385,216453,PA1,14.5367423
3385,216453,RKO,4.778659077
3385,216453,RPMI7951,0.773043627
3385,216453,SKMEL30,-57.88453337
3385,216453,SKMES1,6.079000673
3385,216453,SKOV3,8.13068057
3385,216453,SW620,4.815796702
3385,216453,SW837,-4.457131373
3385,216453,T47D,21.15875733
3385,216453,UACC62,6.817916204
3385,216453,UWB1289,13.71992559
3385,216453,UWB1289BRCA1,12.54763533
3385,216453,VCAP,12.74042941
3385,216453,ZR751,8.12048649
3385,387447,A2058,-5.239878448
3385,387447,A2780,-18.59912622
3385,387447,A375,-2.405334783
3385,387447,A427,-7.87670815
3385,387447,CAOV3,-35.27304184
3385,387447,COLO320DM,-10.97044616
3385,387447,DLD1,5.228476756
3385,387447,EFM192B,-8.35611103
3385,387447,ES2,-16.13012533
3385,387447,HCT116,-4.51926945
3385,387447,HT144,-14.56978258
3385,387447,HT29,-15.95161347
3385,387447,KPL1,-2.997532726
3385,387447,LNCAP,-1.855232481
3385,387447,LOVO,-6.175982009
3385,387447,MDAMB436,-2.025565761
3385,387447,MSTO,52.48518972
3385,387447,NCIH1650,-15.77870569
3385,387447,NCIH2122,-16.69626568
3385,387447,NCIH23,-9.190964586
3385,387447,NCIH460,-18.99813026
3385,387447,NCIH520,-24.06755091
3385,387447,OCUBM,-7.508624839
3385,387447,OV90,-9.586166869
3385,387447,OVCAR3,-9.895036466
3385,387447,PA1,-20.70616808
3385,387447,RKO,2.907200668
3385,387447,RPMI7951,-10.47941439
3385,387447,SKMEL30,-172.8887021
3385,387447,SKMES1,-11.64272985
3385,387447,SKOV3,-4.604893623
3385,387447,SW620,-1.907966818
3385,387447,SW837,-1.3618595
3385,387447,T47D,2.748791181
3385,387447,UACC62,-17.84185108
3385,387447,UWB1289,-15.03075018
3385,387447,UWB1289BRCA1,-2.819780355
3385,387447,VCAP,-7.053510631
3385,387447,ZR751,-17.45137527
3385,3062316,A2058,31.12564418
3385,3062316,A2780,50.60366026
3385,3062316,A375,2.683689159
3385,3062316,A427,28.34808451
3385,3062316,CAOV3,17.87983173
3385,3062316,COLO320DM,6.467031009
3385,3062316,DLD1,21.43309088
3385,3062316,EFM192B,3.842383406
3385,3062316,ES2,17.69019535
3385,3062316,HCT116,-7.819271786
3385,3062316,HT144,-22.97327812
3385,3062316,HT29,17.06698076
3385,3062316,KPL1,3.446811911
3385,3062316,LNCAP,0.242507366
3385,3062316,LOVO,21.38558819
3385,3062316,MDAMB436,18.71869688
3385,3062316,MSTO,17.56299065
3385,3062316,NCIH1650,23.23497071
3385,3062316,NCIH2122,-31.1947196
3385,3062316,NCIH23,11.55914675
3385,3062316,NCIH460,21.6687261
3385,3062316,NCIH520,42.73505144
3385,3062316,OCUBM,-6.043503552
3385,3062316,OV90,0.433034774
3385,3062316,OVCAR3,57.03314711
3385,3062316,PA1,33.90828352
3385,3062316,RKO,17.31163283
3385,3062316,RPMI7951,19.06355103
3385,3062316,SKMEL30,-4.618694814
3385,3062316,SKMES1,2.981820492
3385,3062316,SKOV3,1.304656068
3385,3062316,SW620,30.44463084
3385,3062316,SW837,15.87733689
3385,3062316,T47D,18.86560141
3385,3062316,UACC62,12.12396034
3385,3062316,UWB1289,3.765899685
3385,3062316,UWB1289BRCA1,7.67336012
3385,3062316,VCAP,21.45572644
3385,3062316,ZR751,5.114279433
3385,5288382,A2058,7.376709238
3385,5288382,A2780,0.911963942
3385,5288382,A375,7.160975098
3385,5288382,A427,3.596798037
3385,5288382,CAOV3,-12.98670671
3385,5288382,COLO320DM,7.231877045
3385,5288382,DLD1,2.433895807
3385,5288382,EFM192B,2.620901233
3385,5288382,ES2,-5.25702499
3385,5288382,HCT116,2.916663442
3385,5288382,HT144,5.372215888
3385,5288382,HT29,-3.946071269
3385,5288382,KPL1,2.330576841
3385,5288382,LNCAP,16.30963881
3385,5288382,LOVO,-6.353136659
3385,5288382,MDAMB436,5.799105229
3385,5288382,MSTO,1.459215723
3385,5288382,NCIH1650,-6.752269383
3385,5288382,NCIH2122,-2.692734853
3385,5288382,NCIH23,-9.33481084
3385,5288382,NCIH460,-2.446804514
3385,5288382,NCIH520,3.513037679
3385,5288382,OCUBM,-0.938924849
3385,5288382,OV90,0.284508898
3385,5288382,OVCAR3,-8.840446825
3385,5288382,PA1,-1.794612188
3385,5288382,RKO,5.246180398
3385,5288382,RPMI7951,-8.084247184
3385,5288382,SKMEL30,-80.63896867
3385,5288382,SKMES1,2.703605277
3385,5288382,SKOV3,-9.188164195
3385,5288382,SW620,-2.851271236
3385,5288382,SW837,-10.01418099
3385,5288382,T47D,30.67999441
3385,5288382,UACC62,-1.345401011
3385,5288382,UWB1289,-6.752981256
3385,5288382,UWB1289BRCA1,-7.747059794
3385,5288382,VCAP,14.04451922
3385,5288382,ZR751,-15.00928456
3385,5329102,A2058,9.621620126
3385,5329102,A2780,9.700986375
3385,5329102,A375,7.351048597
3385,5329102,A427,8.210705504
3385,5329102,CAOV3,5.092136253
3385,5329102,COLO320DM,14.82302426
3385,5329102,DLD1,10.90526109
3385,5329102,EFM192B,-3.19593666
3385,5329102,ES2,14.41382075
3385,5329102,HCT116,7.332783493
3385,5329102,HT144,4.677389118
3385,5329102,HT29,3.379046398
3385,5329102,KPL1,7.229487797
3385,5329102,LNCAP,-6.200837303
3385,5329102,LOVO,2.082310176
3385,5329102,MDAMB436,5.231389265
3385,5329102,MSTO,-19.19337264
3385,5329102,NCIH1650,4.374037921
3385,5329102,NCIH2122,5.838627875
3385,5329102,NCIH23,3.141670668
3385,5329102,NCIH460,7.129324107
3385,5329102,NCIH520,5.810341082
3385,5329102,OCUBM,8.99846585
3385,5329102,OV90,3.664358548
3385,5329102,OVCAR3,7.236478142
3385,5329102,PA1,12.45625199
3385,5329102,RKO,7.996355114
3385,5329102,RPMI7951,-1.343261089
3385,5329102,SKMEL30,3.667165234
3385,5329102,SKMES1,11.90261481
3385,5329102,SKOV3,18.2643848
3385,5329102,SW620,6.859498039
3385,5329102,SW837,-4.901836837
3385,5329102,T47D,8.941154332
3385,5329102,UACC62,8.795687473
3385,5329102,UWB1289,9.505525884
3385,5329102,UWB1289BRCA1,11.79111113
3385,5329102,VCAP,12.48379896
3385,5329102,ZR751,6.169627433
3385,9826528,A2058,2.264834547
3385,9826528,A2780,24.61014916
3385,9826528,A375,-1.792872312
3385,9826528,A427,16.51852763
3385,9826528,CAOV3,-1.127802619
3385,9826528,COLO320DM,3.682483183
3385,9826528,DLD1,18.4586259
3385,9826528,EFM192B,-3.034894245
3385,9826528,ES2,2.81473837
3385,9826528,HCT116,18.32121168
3385,9826528,HT144,9.118873978
3385,9826528,HT29,3.150589534
3385,9826528,KPL1,-6.345032217
3385,9826528,LNCAP,1.645670338
3385,9826528,LOVO,-6.245195086
3385,9826528,MDAMB436,9.358068709
3385,9826528,MSTO,22.0330269
3385,9826528,NCIH1650,4.325373079
3385,9826528,NCIH2122,3.097450283
3385,9826528,NCIH23,4.262708422
3385,9826528,NCIH460,16.33218457
3385,9826528,NCIH520,-1.142915464
3385,9826528,OCUBM,16.91532055
3385,9826528,OV90,-6.566990006
3385,9826528,OVCAR3,24.68660319
3385,9826528,PA1,8.064259631
3385,9826528,RKO,9.445147693
3385,9826528,RPMI7951,0.632784109
3385,9826528,SKMEL30,-144.4016546
3385,9826528,SKMES1,-5.424553399
3385,9826528,SKOV3,2.852933066
3385,9826528,SW620,2.347254675
3385,9826528,SW837,0.946096128
3385,9826528,T47D,46.99657957
3385,9826528,UACC62,-3.443232407
3385,9826528,UWB1289,19.80827975
3385,9826528,UWB1289BRCA1,18.94371759
3385,9826528,VCAP,11.43502994
3385,9826528,ZR751,-7.018474235
3385,11520894,A2058,32.33623166
3385,11520894,A2780,16.29531308
3385,11520894,A375,12.7627595
3385,11520894,A427,20.62786482
3385,11520894,CAOV3,8.763442761
3385,11520894,COLO320DM,9.398063655
3385,11520894,DLD1,24.55178995
3385,11520894,EFM192B,20.51728696
3385,11520894,ES2,15.70508042
3385,11520894,HCT116,2.54933057
3385,11520894,HT144,4.915741287
3385,11520894,HT29,11.81057599
3385,11520894,KPL1,11.18820987
3385,11520894,LNCAP,15.99409329
3385,11520894,LOVO,6.877591215
3385,11520894,MDAMB436,17.43632979
3385,11520894,MSTO,-34.43024988
3385,11520894,NCIH1650,15.85989462
3385,11520894,NCIH2122,10.30418191
3385,11520894,NCIH23,21.73781029
3385,11520894,NCIH460,5.018790841
3385,11520894,NCIH520,8.154105366
3385,11520894,OCUBM,23.65827923
3385,11520894,OV90,9.562591922
3385,11520894,OVCAR3,6.725643869
3385,11520894,PA1,41.30121414
3385,11520894,RKO,23.25413422
3385,11520894,RPMI7951,27.33122745
3385,11520894,SKMEL30,28.19210471
3385,11520894,SKMES1,8.516905438
3385,11520894,SKOV3,28.71514833
3385,11520894,SW620,12.13737781
3385,11520894,SW837,12.41659205
3385,11520894,T47D,24.17858199
3385,11520894,UACC62,12.12565179
3385,11520894,UWB1289,25.23796782
3385,11520894,UWB1289BRCA1,28.39504805
3385,11520894,VCAP,29.67190189
3385,11520894,ZR751,10.3250317
3385,11960529,A2058,7.693530166
3385,11960529,A2780,7.77805306
3385,11960529,A375,-1.198505438
3385,11960529,A427,2.595684438
3385,11960529,CAOV3,-5.139971221
3385,11960529,COLO320DM,4.175936435
3385,11960529,DLD1,1.935127119
3385,11960529,EFM192B,-5.089852856
3385,11960529,ES2,1.498650452
3385,11960529,HCT116,9.463280869
3385,11960529,HT144,-3.701354746
3385,11960529,HT29,10.17343391
3385,11960529,KPL1,2.157004428
3385,11960529,LNCAP,1.632631585
3385,11960529,LOVO,-8.979213946
3385,11960529,MDAMB436,6.899259995
3385,11960529,MSTO,-1.793073865
3385,11960529,NCIH1650,-5.996370297
3385,11960529,NCIH2122,7.890256814
3385,11960529,NCIH23,-5.042652306
3385,11960529,NCIH460,-6.611947917
3385,11960529,NCIH520,3.698834848
3385,11960529,OCUBM,3.932148453
3385,11960529,OV90,-10.06884761
3385,11960529,OVCAR3,17.63703287
3385,11960529,PA1,5.686488451
3385,11960529,RKO,-2.677587786
3385,11960529,RPMI7951,-2.17322193
3385,11960529,SKMEL30,-36.45922958
3385,11960529,SKMES1,-0.086424579
3385,11960529,SKOV3,5.077177384
3385,11960529,SW620,0.108107719
3385,11960529,SW837,-14.52310863
3385,11960529,T47D,17.48579545
3385,11960529,UACC62,-1.583963783
3385,11960529,UWB1289,12.19479741
3385,11960529,UWB1289BRCA1,6.577263832
3385,11960529,VCAP,1.096102762
3385,11960529,ZR751,-8.675317044
3385,11977753,A2058,13.6791116
3385,11977753,A2780,3.933223908
3385,11977753,A375,3.290547961
3385,11977753,A427,8.842811226
3385,11977753,CAOV3,4.432506351
3385,11977753,COLO320DM,15.62814774
3385,11977753,DLD1,13.03557875
3385,11977753,EFM192B,9.660318047
3385,11977753,ES2,2.477429029
3385,11977753,HCT116,2.74578436
3385,11977753,HT144,2.323089789
3385,11977753,HT29,11.89580272
3385,11977753,KPL1,16.46284909
3385,11977753,LNCAP,55.29129934
3385,11977753,LOVO,0.049724345
3385,11977753,MDAMB436,18.97429236
3385,11977753,MSTO,-8.321116212
3385,11977753,NCIH1650,17.63815521
3385,11977753,NCIH2122,7.697273484
3385,11977753,NCIH23,4.990219711
3385,11977753,NCIH460,20.10041374
3385,11977753,NCIH520,16.72179723
3385,11977753,OCUBM,16.38805559
3385,11977753,OV90,17.54707857
3385,11977753,OVCAR3,17.11961235
3385,11977753,PA1,21.56238672
3385,11977753,RKO,16.93600135
3385,11977753,RPMI7951,12.70594985
3385,11977753,SKMEL30,-73.13840165
3385,11977753,SKMES1,21.2679035
3385,11977753,SKOV3,4.245879079
3385,11977753,SW620,12.02859024
3385,11977753,SW837,5.514510748
3385,11977753,T47D,106.0071924
3385,11977753,UACC62,7.931877525
3385,11977753,UWB1289,17.06378033
3385,11977753,UWB1289BRCA1,18.86503859
3385,11977753,VCAP,11.75742482
3385,11977753,ZR751,7.075982806
3385,16224745,A2058,23.522713
3385,16224745,A2780,9.966321601
3385,16224745,A375,22.09733641
3385,16224745,A427,37.92676259
3385,16224745,CAOV3,57.10355598
3385,16224745,COLO320DM,7.625867888
3385,16224745,DLD1,6.408302641
3385,16224745,EFM192B,5.360253784
3385,16224745,ES2,-10.66233849
3385,16224745,HCT116,14.95230707
3385,16224745,HT144,3.370729194
3385,16224745,HT29,13.43154214
3385,16224745,KPL1,-1.208769645
3385,16224745,LNCAP,3.692863914
3385,16224745,LOVO,3.6292724
3385,16224745,MDAMB436,43.35485062
3385,16224745,MSTO,-28.69135036
3385,16224745,NCIH1650,14.04089321
3385,16224745,NCIH2122,12.63847578
3385,16224745,NCIH23,1.456080564
3385,16224745,NCIH460,24.84605685
3385,16224745,NCIH520,18.30590717
3385,16224745,OCUBM,58.84964574
3385,16224745,OV90,3.155200179
3385,16224745,OVCAR3,10.10513174
3385,16224745,PA1,8.8694823
3385,16224745,RKO,18.42285882
3385,16224745,RPMI7951,4.923620784
3385,16224745,SKMEL30,-81.44128366
3385,16224745,SKMES1,16.98490255
3385,16224745,SKOV3,5.559655014
3385,16224745,SW620,7.248509939
3385,16224745,SW837,-20.52658286
3385,16224745,T47D,2.458198555
3385,16224745,UACC62,6.626081706
3385,16224745,UWB1289,-7.730167746
3385,16224745,UWB1289BRCA1,-11.15156386
3385,16224745,VCAP,10.86891474
3385,16224745,ZR751,-0.408307311
3385,24748204,A2058,1.804895456
3385,24748204,A2780,9.260812975
3385,24748204,A375,8.998438366
3385,24748204,A427,3.535028344
3385,24748204,CAOV3,-13.04134069
3385,24748204,COLO320DM,12.58425366
3385,24748204,DLD1,0.923905468
3385,24748204,EFM192B,-0.31414384
3385,24748204,ES2,3.512982746
3385,24748204,HCT116,16.57015644
3385,24748204,HT144,0.796023707
3385,24748204,HT29,12.43049188
3385,24748204,KPL1,3.719550393
3385,24748204,LNCAP,-20.6434715
3385,24748204,LOVO,0.956959524
3385,24748204,MDAMB436,2.81721211
3385,24748204,MSTO,-34.44593587
3385,24748204,NCIH1650,-0.65998377
3385,24748204,NCIH2122,-1.788640257
3385,24748204,NCIH23,-2.774618677
3385,24748204,NCIH460,-5.659480778
3385,24748204,NCIH520,2.77964034
3385,24748204,OCUBM,4.942122479
3385,24748204,OV90,0.710257261
3385,24748204,OVCAR3,10.01743934
3385,24748204,PA1,16.32481002
3385,24748204,RKO,-2.418031889
3385,24748204,RPMI7951,4.42376641
3385,24748204,SKMEL30,14.83857145
3385,24748204,SKMES1,-2.969522572
3385,24748204,SKOV3,8.182855454
3385,24748204,SW620,4.198235212
3385,24748204,SW837,-3.194708892
3385,24748204,T47D,4.929422113
3385,24748204,UACC62,8.186654769
3385,24748204,UWB1289,6.58216986
3385,24748204,UWB1289BRCA1,13.88178503
3385,24748204,VCAP,11.64974134
3385,24748204,ZR751,0.827023538
3385,24856436,A2058,13.05268744
3385,24856436,A2780,11.27727295
3385,24856436,A375,2.705127546
3385,24856436,A427,7.494061098
3385,24856436,CAOV3,23.98617954
3385,24856436,COLO320DM,9.398684596
3385,24856436,DLD1,9.820124407
3385,24856436,EFM192B,2.924820756
3385,24856436,ES2,10.05752609
3385,24856436,HCT116,13.96127138
3385,24856436,HT144,6.065389002
3385,24856436,HT29,-2.712205241
3385,24856436,KPL1,-2.061161349
3385,24856436,LNCAP,9.970389407
3385,24856436,LOVO,-4.001507328
3385,24856436,MDAMB436,23.3811342
3385,24856436,MSTO,-32.99061919
3385,24856436,NCIH1650,10.77339767
3385,24856436,NCIH2122,4.317888565
3385,24856436,NCIH23,-7.115899185
3385,24856436,NCIH460,13.58269769
